CustomerID,Name,Age,Gender,Location,OrderID,Product,Category,Quantity,Price,TotalAmount,OrderDate,PaymentMethod,ReviewScore
C0646,Erica Barrera,35,Male,North Nathanshire,O00646,Smartphone,Electronics,5,847.69,4238.45,2024-11-07,UPI,5
C0647,Lisa Taylor,61,Male,Davidview,O00647,Headphones,Electronics,5,284.71,1423.55,2024-04-22,UPI,5
C0648,Tiffany Mccarthy,22,Male,East Brookeburgh,O00648,Jeans,Clothing,3,493.11,1479.33,2025-06-22,PayPal,1
C0649,Jerry Velazquez,65,Male,Patriciaborough,O00649,Jeans,Clothing,2,334.32,668.64,2026-03-03,PayPal,2
C0650,Adam Beltran DDS,64,Male,Lake Christopher,O00650,Book,Books,3,4037.37,12112.11,2025-10-09,Debit Card,3
C0651,Paul Taylor,35,Male,South Mary,O00651,Smartphone,Electronics,3,3505.45,10516.35,2024-09-28,Debit Card,5
C0652,Cynthia Palmer,63,Male,Bellfort,O00652,Smartphone,Electronics,5,3081.19,15405.95,2025-10-14,Debit Card,2
C0653,Courtney Nelson,65,Female,Pinedaberg,O00653,Watch,Accessories,1,4236.39,4236.39,2025-11-09,Debit Card,3
C0654,Sherry Williams,47,Female,Port Billyfurt,O00654,Sneakers,Footwear,4,4217.79,16871.16,2025-03-14,UPI,5
C0655,Susan Fisher,53,Female,East Kimberly,O00655,Backpack,Accessories,5,1185.0,5925.0,2025-02-09,UPI,5
C0656,Thomas Patterson,19,Male,Port David,O00656,Laptop,Electronics,4,2106.43,8425.72,2025-04-27,Debit Card,2
C0657,Tanya Carroll,25,Female,Evelynfort,O00657,Jeans,Clothing,3,3001.0,9003.0,2024-06-01,Debit Card,5
C0658,Keith Palmer,26,Female,New Ashleyville,O00658,Coffee Maker,Home Appliances,3,715.53,2146.59,2025-11-08,Debit Card,4
C0659,David Thompson,34,Male,Mitchellmouth,O00659,Watch,Accessories,5,386.89,1934.45,2025-02-18,UPI,1
C0660,Hayley Bautista,31,Male,Jeffreymouth,O00660,Book,Books,4,1939.27,7757.08,2025-01-23,PayPal,4
C0661,Alexandria Jordan,23,Female,Lake Lucas,O00661,Watch,Accessories,3,4423.57,13270.71,2026-02-28,Debit Card,3
C0662,Anthony Hughes,25,Female,Greeneshire,O00662,Book,Books,1,3518.88,3518.88,2024-08-31,Credit Card,5
C0663,Michael Cantu,38,Male,Port Stephen,O00663,Laptop,Electronics,1,3367.0,3367.0,2025-09-28,Credit Card,4
C0664,Brandon Smith,39,Female,Lake Edwardtown,O00664,Headphones,Electronics,4,1289.17,5156.68,2024-10-30,PayPal,3
C0665,Brandon Higgins,58,Female,Smithland,O00665,T-Shirt,Clothing,2,1738.87,3477.74,2025-01-11,PayPal,2
C0666,Amy Jordan,48,Female,Salinasborough,O00666,Headphones,Electronics,1,4202.5,4202.5,2025-01-02,PayPal,5
C0667,Danielle Rangel,56,Male,Port Aliciachester,O00667,Headphones,Electronics,4,1363.22,5452.88,2026-01-05,Credit Card,5
C0668,Diane Lewis,40,Female,South David,O00668,Book,Books,5,3079.51,15397.55,2025-09-19,Debit Card,1
C0669,Miss Tammy Oneill,42,Male,North Christyside,O00669,Smartphone,Electronics,2,2798.17,5596.34,2024-04-16,Debit Card,5
C0670,David Yoder,41,Male,Baileyborough,O00670,Watch,Accessories,5,3041.0,15205.0,2026-01-27,Debit Card,2
C0671,Sonya Ramsey,59,Male,Ericport,O00671,Jeans,Clothing,2,1018.27,2036.54,2024-05-18,PayPal,4
C0672,Eugene Murphy,57,Male,West Davidtown,O00672,Smartphone,Electronics,3,2898.01,8694.03,2025-08-05,UPI,3
C0673,Sara Martinez,46,Male,Port Christy,O00673,Headphones,Electronics,3,2143.26,6429.78,2025-03-29,UPI,1
C0674,Michael Cole,28,Male,North Megan,O00674,Jeans,Clothing,1,2039.84,2039.84,2024-10-17,Debit Card,1
C0675,Andrea Fleming,44,Male,Port Alan,O00675,Jeans,Clothing,5,4091.73,20458.65,2025-01-01,Debit Card,2
C0676,Andrea Silva,26,Male,Michaelville,O00676,Backpack,Accessories,3,3185.25,9555.75,2025-08-11,Credit Card,3
C0677,Misty Dominguez,63,Male,North Robertburgh,O00677,Smartphone,Electronics,1,1431.83,1431.83,2025-03-25,Credit Card,2
C0678,Dylan Jones,54,Female,West Jenniferburgh,O00678,Headphones,Electronics,3,3389.88,10169.64,2026-03-12,PayPal,3
C0679,Lee Watson,28,Female,Hillland,O00679,Coffee Maker,Home Appliances,3,1822.38,5467.14,2025-10-27,Credit Card,2
C0680,Gary Williamson,34,Female,North Stevenport,O00680,Backpack,Accessories,3,3366.91,10100.73,2024-11-19,PayPal,5
C0681,Denise Perez,33,Female,Christinemouth,O00681,Smartphone,Electronics,2,3031.62,6063.24,2026-01-21,UPI,5
C0682,Cynthia Stevenson,34,Female,West Stephanie,O00682,Coffee Maker,Home Appliances,3,100.79,302.37,2025-12-05,Credit Card,4
C0683,Kenneth Cooper,52,Female,South Rachelmouth,O00683,Jeans,Clothing,5,4444.69,22223.45,2026-01-08,Credit Card,4
C0684,Benjamin Hernandez,49,Male,Port Catherine,O00684,Laptop,Electronics,3,4170.14,12510.42,2025-07-21,Credit Card,3
C0685,Donald Pierce,53,Male,Lake Michael,O00685,Coffee Maker,Home Appliances,2,1782.34,3564.68,2024-04-22,PayPal,2
C0686,Kristen Hernandez,33,Female,North Angela,O00686,Laptop,Electronics,3,4923.27,14769.81,2026-03-11,Debit Card,4
C0687,Brandon Smith,21,Male,Port Alishaborough,O00687,Backpack,Accessories,5,3663.14,18315.7,2025-10-24,UPI,2
C0688,Kim Jackson,19,Male,Lake Jeff,O00688,Sneakers,Footwear,4,4397.11,17588.44,2025-02-28,UPI,4
C0689,Adam Knox,35,Female,West Douglas,O00689,Backpack,Accessories,4,4078.46,16313.84,2025-06-19,Credit Card,2
C0690,Roy Neal,41,Female,Williamsland,O00690,Backpack,Accessories,5,2445.65,12228.25,2025-06-18,UPI,2
C0691,Laura Clark,29,Male,Bonnieshire,O00691,Book,Books,3,4251.82,12755.46,2026-03-08,PayPal,2
C0692,Carol Sanders,50,Female,Carlburgh,O00692,Smartphone,Electronics,3,4245.03,12735.09,2024-12-27,PayPal,1
C0693,Matthew Fitzpatrick,64,Male,Robertburgh,O00693,Watch,Accessories,2,3580.81,7161.62,2024-04-11,PayPal,5
C0694,Joseph Conrad,37,Male,Port Charlesmouth,O00694,Backpack,Accessories,4,4630.53,18522.12,2024-06-02,Debit Card,1
C0695,Lori Brooks,34,Female,East Kathryn,O00695,T-Shirt,Clothing,2,675.75,1351.5,2025-10-25,PayPal,4
C0696,Jeffery Fuentes,60,Female,East Scott,O00696,Laptop,Electronics,1,4665.56,4665.56,2025-06-23,UPI,5
C0697,Anna Long,54,Male,New Mollyville,O00697,Book,Books,5,1077.01,5385.05,2025-10-09,PayPal,4
C0698,Michelle Washington,51,Female,East Kelseymouth,O00698,Laptop,Electronics,3,480.11,1440.33,2024-05-31,Debit Card,2
C0699,Jeffrey Anderson,61,Female,West Karen,O00699,Watch,Accessories,2,1338.17,2676.34,2026-01-25,Credit Card,3
C0700,Matthew Williams,54,Female,South Kristinemouth,O00700,Sneakers,Footwear,5,788.48,3942.4,2025-12-03,UPI,5
C0701,Kyle Parker,64,Female,Clarkville,O00701,Backpack,Accessories,4,488.32,1953.28,2025-10-02,UPI,2
C0702,Michael Rivers Jr.,28,Female,Jarvismouth,O00702,Coffee Maker,Home Appliances,1,3584.46,3584.46,2024-11-21,PayPal,5
C0703,Christopher Mcmahon,58,Male,Pamelafurt,O00703,Jeans,Clothing,5,2162.5,10812.5,2024-10-20,UPI,4
C0704,Brenda Oconnor,62,Female,East Derekshire,O00704,Watch,Accessories,5,3856.66,19283.3,2024-03-23,Credit Card,2
C0705,Charlene Walton,56,Female,Taylorshire,O00705,Backpack,Accessories,1,1615.7,1615.7,2024-05-02,PayPal,2
C0706,Miranda Pruitt,29,Male,South Sandra,O00706,Coffee Maker,Home Appliances,2,4335.29,8670.58,2025-02-03,PayPal,4
C0707,Jeff Wilkerson,61,Female,Rebeccaport,O00707,Headphones,Electronics,2,4383.97,8767.94,2024-05-25,PayPal,5
C0708,Elizabeth Lynch,45,Male,Brownberg,O00708,Backpack,Accessories,2,4800.49,9600.98,2025-03-13,Credit Card,3
C0709,Kevin Reynolds,48,Female,Martinview,O00709,Headphones,Electronics,1,1049.33,1049.33,2025-08-31,PayPal,2
C0710,Travis Morgan,64,Female,New Alexside,O00710,Watch,Accessories,4,2573.45,10293.8,2026-01-11,PayPal,5
C0711,Stephen Collins,20,Male,Port Bobby,O00711,Backpack,Accessories,5,4797.59,23987.95,2024-04-06,UPI,1
C0712,Tracy Holland,59,Female,Port Kaylashire,O00712,Watch,Accessories,3,52.28,156.84,2025-10-12,UPI,3
C0713,Gregory Welch,33,Female,Sheenaville,O00713,Smartphone,Electronics,4,4886.77,19547.08,2025-06-03,UPI,4
C0714,Nicholas Krause,27,Female,North Albertport,O00714,Smartphone,Electronics,3,1506.49,4519.47,2025-12-10,UPI,3
C0715,Patrick Ruiz,29,Female,Portermouth,O00715,Book,Books,4,4777.19,19108.76,2026-03-15,UPI,4
C0716,Peter Jones,48,Male,Waltonville,O00716,Watch,Accessories,1,3271.51,3271.51,2026-01-18,Debit Card,4
C0717,Andrea Miller,40,Female,Willieland,O00717,Sneakers,Footwear,4,2702.48,10809.92,2025-04-18,Debit Card,5
C0718,Vernon Barnes,29,Female,Port Gregory,O00718,Coffee Maker,Home Appliances,1,4853.26,4853.26,2025-09-11,Debit Card,5
C0719,Brenda Cervantes,46,Male,South Christinaborough,O00719,Smartphone,Electronics,1,4070.8,4070.8,2024-06-27,PayPal,3
C0720,Carl Marquez,36,Female,Sabrinatown,O00720,Coffee Maker,Home Appliances,2,2107.94,4215.88,2024-04-19,PayPal,2
C0721,Adam Martin,61,Female,South Diana,O00721,Smartphone,Electronics,4,338.9,1355.6,2025-05-05,UPI,2
C0722,John Baker,46,Female,East Jesus,O00722,Sneakers,Footwear,2,4155.15,8310.3,2025-08-29,UPI,2
C0723,Emily Rich,19,Male,East Allisonborough,O00723,Book,Books,4,2795.48,11181.92,2024-05-16,Credit Card,4
C0724,Jason Chandler,19,Female,East Cynthiachester,O00724,Headphones,Electronics,5,3461.36,17306.8,2024-05-31,Debit Card,2
C0725,Jared Clements,23,Female,Port Charlesmouth,O00725,Jeans,Clothing,1,3452.01,3452.01,2024-08-25,Debit Card,1
C0726,Sandra Moore,31,Male,Susanchester,O00726,T-Shirt,Clothing,5,1587.19,7935.95,2025-08-11,Credit Card,5
C0727,Brandy Cook,41,Male,New Vanessa,O00727,Watch,Accessories,4,2107.29,8429.16,2025-03-13,PayPal,5
C0728,Kayla Wilson,23,Male,Port Dorothyborough,O00728,Jeans,Clothing,1,1454.39,1454.39,2025-01-12,Credit Card,4
C0729,Michael Macdonald,30,Female,Theresaton,O00729,T-Shirt,Clothing,4,4691.51,18766.04,2025-11-17,Credit Card,4
C0730,Todd Cruz,45,Female,North Rachelside,O00730,Smartphone,Electronics,3,2190.75,6572.25,2024-04-27,PayPal,3
C0731,Adrian Clark,55,Female,Lake Nathan,O00731,Sneakers,Footwear,1,4779.85,4779.85,2025-10-09,Credit Card,5
C0732,Traci Valencia,46,Male,Ashleyton,O00732,Jeans,Clothing,1,873.58,873.58,2024-03-29,Debit Card,2
C0733,Karen Johnson,62,Male,Samuelfurt,O00733,Laptop,Electronics,4,2184.06,8736.24,2025-09-28,UPI,1
C0734,Michael Brown,62,Male,Lake Ryanborough,O00734,Jeans,Clothing,5,4461.81,22309.05,2024-06-14,PayPal,5
C0735,Diane Smith,47,Male,Patriciachester,O00735,Coffee Maker,Home Appliances,4,313.86,1255.44,2024-07-29,Credit Card,1
C0736,Jonathan Aguilar,56,Female,Kaisermouth,O00736,Laptop,Electronics,4,4995.75,19983.0,2024-11-22,PayPal,4
C0737,Anna Hatfield,47,Female,West Gary,O00737,T-Shirt,Clothing,2,4598.73,9197.46,2024-11-29,UPI,1
C0738,Robert White,23,Male,South Anthony,O00738,Headphones,Electronics,3,3961.27,11883.81,2025-09-02,UPI,4
C0739,Eric Johnson,56,Male,Lake Gerald,O00739,T-Shirt,Clothing,4,827.78,3311.12,2025-12-19,Debit Card,5
C0740,Brian Hudson,24,Female,Ernestshire,O00740,Sneakers,Footwear,4,1307.65,5230.6,2024-04-19,Credit Card,2
C0741,Rachel Moore,49,Male,West Jonathan,O00741,Jeans,Clothing,3,4423.11,13269.33,2025-05-22,PayPal,2
C0742,Timothy Valencia,64,Female,New Brittanyport,O00742,Laptop,Electronics,5,1650.5,8252.5,2026-03-18,UPI,1
C0743,Michael Payne,43,Male,Port Jessica,O00743,Headphones,Electronics,3,4517.79,13553.37,2025-02-15,UPI,5
C0744,Scott Williams,57,Male,Vasquezside,O00744,Backpack,Accessories,2,1773.29,3546.58,2024-12-27,UPI,4
C0745,Matthew Thompson,57,Male,Lake Michael,O00745,Headphones,Electronics,4,154.85,619.4,2025-08-15,Credit Card,2
C0746,Kevin Brown,27,Male,South Paulmouth,O00746,Headphones,Electronics,1,1795.99,1795.99,2024-03-28,Credit Card,4
C0747,Linda Reyes,36,Male,Vanceville,O00747,Book,Books,5,1192.87,5964.35,2024-09-03,UPI,5
C0748,Candace Harris,46,Female,New James,O00748,Coffee Maker,Home Appliances,3,2166.12,6498.36,2025-03-01,PayPal,4
C0749,Edward Torres,35,Female,Jenniferhaven,O00749,Smartphone,Electronics,3,1000.91,3002.73,2025-11-07,Debit Card,1
C0750,Cody Beck,41,Male,Davidhaven,O00750,T-Shirt,Clothing,2,1186.08,2372.16,2025-01-29,UPI,4
C0751,Kim Flores,45,Male,Hodgesberg,O00751,Laptop,Electronics,5,2305.31,11526.55,2024-05-09,PayPal,1
C0752,Savannah Dorsey,19,Male,North Ryanhaven,O00752,Backpack,Accessories,4,2026.45,8105.8,2026-02-09,UPI,3
C0753,Christopher Villanueva,28,Male,Danielsport,O00753,Jeans,Clothing,5,4511.88,22559.4,2025-11-14,UPI,2
C0754,Mario Howard,59,Female,Lake Evelynmouth,O00754,Smartphone,Electronics,1,3082.13,3082.13,2026-03-16,Debit Card,2
C0755,Casey Hansen,40,Male,Langborough,O00755,Jeans,Clothing,3,3519.39,10558.17,2025-11-17,PayPal,5
C0756,Danielle Parker,33,Female,Smithburgh,O00756,T-Shirt,Clothing,5,1087.96,5439.8,2026-03-13,PayPal,2
C0757,Samuel Banks,41,Male,Flowerston,O00757,Jeans,Clothing,1,1829.78,1829.78,2025-02-03,Credit Card,5
C0758,Melissa Rose,41,Male,Carolynhaven,O00758,Smartphone,Electronics,2,3903.5,7807.0,2024-04-01,UPI,4
C0759,Kristin Hinton,25,Female,Westborough,O00759,Laptop,Electronics,1,3325.63,3325.63,2025-06-11,Debit Card,5
C0760,Vanessa Moore,31,Male,North Micheleborough,O00760,Smartphone,Electronics,2,426.38,852.76,2025-08-22,Credit Card,2
C0761,Shannon Martin MD,57,Female,North Timothy,O00761,Watch,Accessories,1,3608.58,3608.58,2024-08-07,Credit Card,5
C0762,Dominique Wilson,63,Male,South Wayneland,O00762,Jeans,Clothing,2,4778.51,9557.02,2024-10-08,PayPal,1
C0763,Darlene Gutierrez,31,Female,Kathrynside,O00763,Watch,Accessories,1,4837.85,4837.85,2024-12-04,Debit Card,4
C0764,Brittany Walker,50,Female,Lake Spencer,O00764,Watch,Accessories,2,2419.5,4839.0,2026-01-22,Debit Card,3
C0765,Tamara Hall,57,Female,Dawsonfurt,O00765,Sneakers,Footwear,5,4684.09,23420.45,2025-12-13,UPI,2
C0766,Tanner Harrison,44,Female,Gilbertfort,O00766,Jeans,Clothing,4,3190.59,12762.36,2025-12-18,PayPal,4
C0767,Cody Martinez,21,Female,East David,O00767,Sneakers,Footwear,3,410.55,1231.65,2025-03-20,Credit Card,2
C0768,Derek Whitney,21,Female,Garzaborough,O00768,Backpack,Accessories,1,4422.65,4422.65,2025-10-20,Credit Card,4
C0769,Nicole Mason,54,Male,New Diamond,O00769,Watch,Accessories,2,687.42,1374.84,2025-03-16,UPI,4
C0770,Jacob Sanchez,42,Male,South Stevenview,O00770,Headphones,Electronics,2,4684.05,9368.1,2025-03-26,UPI,4
C0771,Jason Harris,63,Female,Carlosmouth,O00771,Laptop,Electronics,2,1769.27,3538.54,2025-11-15,Debit Card,4
C0772,Shannon Henry,43,Female,Juanstad,O00772,Smartphone,Electronics,2,4206.01,8412.02,2025-05-07,UPI,3
C0773,Ms. Jennifer Scott,18,Female,Lake Carlosfort,O00773,Headphones,Electronics,5,1374.35,6871.75,2024-08-15,UPI,3
C0774,John Robinson,38,Male,East Kelsey,O00774,Sneakers,Footwear,2,1149.89,2299.78,2025-10-23,PayPal,5
C0775,Samantha Walker,61,Female,East Luisbury,O00775,Backpack,Accessories,2,4754.71,9509.42,2024-09-04,PayPal,3
C0776,Marilyn Mcbride,32,Female,South Courtneystad,O00776,Sneakers,Footwear,3,689.34,2068.02,2025-03-18,UPI,2
C0777,Michael Brown,55,Male,West Thomashaven,O00777,Sneakers,Footwear,2,263.45,526.9,2026-02-02,Credit Card,1
C0778,Michael Wiley PhD,32,Male,Annestad,O00778,Headphones,Electronics,1,2561.6,2561.6,2026-01-16,PayPal,4
C0779,Anthony Adkins,57,Male,East Jonathonside,O00779,Coffee Maker,Home Appliances,5,2873.57,14367.85,2025-11-02,Credit Card,4
C0780,Darius Nelson,47,Female,Brittanyville,O00780,T-Shirt,Clothing,5,1002.98,5014.9,2024-05-07,UPI,4
C0781,Troy Tyler,52,Male,Samuelfort,O00781,Laptop,Electronics,2,2739.33,5478.66,2025-07-14,Credit Card,5
C0782,Katherine Turner,35,Female,Lake Johnchester,O00782,Coffee Maker,Home Appliances,2,3266.37,6532.74,2025-04-18,UPI,5
C0783,Amanda Daniels,20,Male,West Kennethberg,O00783,Backpack,Accessories,5,4480.82,22404.1,2024-07-05,Credit Card,2
C0784,Kathryn Kirby,28,Male,Jensenville,O00784,Headphones,Electronics,1,4275.47,4275.47,2026-01-25,PayPal,3
C0785,Kathleen Harper,20,Male,East Amanda,O00785,Watch,Accessories,5,1604.74,8023.7,2026-01-10,UPI,2
C0786,Vincent Simpson,44,Female,Vargastown,O00786,Coffee Maker,Home Appliances,2,3620.58,7241.16,2024-12-23,Credit Card,4
C0787,Danielle Allen,63,Female,North Danielville,O00787,T-Shirt,Clothing,5,4961.27,24806.35,2024-06-18,Credit Card,2
C0788,Catherine Ochoa,33,Male,Harpermouth,O00788,Book,Books,5,1827.42,9137.1,2025-05-04,Credit Card,4
C0789,Christina Mullins,39,Male,Torresbury,O00789,Coffee Maker,Home Appliances,3,3934.46,11803.38,2024-09-08,Credit Card,3
C0790,Terry Anderson,20,Female,Dennisfurt,O00790,Jeans,Clothing,1,395.68,395.68,2024-11-02,Debit Card,4
C0791,Mary Mcclain,43,Female,Jodiside,O00791,Watch,Accessories,3,2812.25,8436.75,2025-12-30,UPI,1
C0792,James Hudson,24,Male,Bellfurt,O00792,Jeans,Clothing,4,3569.71,14278.84,2025-02-20,Debit Card,5
C0793,Miranda Butler,32,Female,Johnsonview,O00793,Smartphone,Electronics,2,613.24,1226.48,2024-12-18,Credit Card,5
C0794,Mario White,30,Female,West Tracy,O00794,Headphones,Electronics,5,3327.2,16636.0,2025-02-01,PayPal,3
C0795,Hector Peterson,50,Female,South Jenniferhaven,O00795,Jeans,Clothing,2,1193.24,2386.48,2025-10-05,Credit Card,4
C0796,Nicholas Fuller,55,Female,North Cheyenne,O00796,Headphones,Electronics,5,3579.13,17895.65,2025-02-07,Credit Card,2
C0797,Madison Crawford,18,Female,Greeneburgh,O00797,Jeans,Clothing,5,3165.71,15828.55,2025-03-25,UPI,5
C0798,Jason Kaufman DDS,60,Male,Barreramouth,O00798,Coffee Maker,Home Appliances,3,3285.54,9856.62,2025-11-10,Debit Card,4
C0799,Ian Roberson,44,Female,Maldonadoview,O00799,Coffee Maker,Home Appliances,4,260.55,1042.2,2025-09-13,PayPal,5
C0800,Gregory Patel,26,Male,Port Nataliechester,O00800,Jeans,Clothing,1,1077.25,1077.25,2025-07-29,UPI,3
C0801,Brittany Hopkins,49,Male,Devonfurt,O00801,Watch,Accessories,2,1841.98,3683.96,2025-02-11,UPI,5
C0802,Christopher Johnson,44,Male,Zacharyfort,O00802,Laptop,Electronics,4,4033.58,16134.32,2025-04-30,Credit Card,5
C0803,Keith Miller,30,Female,Campbellstad,O00803,Jeans,Clothing,5,3880.59,19402.95,2024-09-14,PayPal,2
C0804,Paul Aguirre,36,Female,Josephport,O00804,Headphones,Electronics,2,2774.12,5548.24,2025-08-06,PayPal,4
C0805,Courtney Cisneros,43,Female,Nicholsberg,O00805,Jeans,Clothing,5,3047.42,15237.1,2026-03-04,Debit Card,5
C0806,Michael Adams,57,Female,North Crystal,O00806,Watch,Accessories,2,1718.92,3437.84,2024-05-26,Debit Card,1
C0807,William Beard,35,Female,New Monicaport,O00807,Backpack,Accessories,5,516.65,2583.25,2025-03-20,UPI,3
C0808,Craig Cole,39,Male,Clayborough,O00808,Smartphone,Electronics,2,4115.64,8231.28,2025-05-13,Credit Card,3
C0809,Parker Orozco,39,Male,New Wendy,O00809,Sneakers,Footwear,5,1128.49,5642.45,2024-11-01,PayPal,1
C0810,Michelle Smith,18,Male,North Katie,O00810,Book,Books,4,4165.72,16662.88,2025-03-10,PayPal,4
C0811,Matthew Wilkerson,51,Male,Hardinberg,O00811,Sneakers,Footwear,5,4427.0,22135.0,2025-07-04,PayPal,3
C0812,Dr. Kyle Robles III,21,Male,Jamesview,O00812,Jeans,Clothing,4,803.28,3213.12,2025-08-09,Credit Card,5
C0813,Marc Burke,26,Female,Morrisfurt,O00813,Jeans,Clothing,1,4582.39,4582.39,2025-04-16,Debit Card,4
C0814,Hannah Coleman,48,Male,Lake Walter,O00814,Sneakers,Footwear,3,3376.43,10129.29,2024-09-05,PayPal,5
C0815,Shelley Moore,57,Male,Lake Alexisshire,O00815,Sneakers,Footwear,1,2352.81,2352.81,2025-12-29,UPI,5
C0816,Melissa Rodriguez,35,Male,East Anthonyton,O00816,Coffee Maker,Home Appliances,1,2635.25,2635.25,2025-06-18,Debit Card,3
C0817,James Dickerson,52,Male,North Janice,O00817,Sneakers,Footwear,5,4044.46,20222.3,2024-07-17,PayPal,2
C0818,Jacqueline Summers,36,Female,West Kenneth,O00818,Book,Books,1,2516.57,2516.57,2025-09-25,Credit Card,2
C0819,Kelly Cummings,40,Female,Meganmouth,O00819,Coffee Maker,Home Appliances,3,3824.51,11473.53,2025-07-02,PayPal,4
C0820,Brett Campbell,19,Male,West Wendychester,O00820,Sneakers,Footwear,5,4221.77,21108.85,2025-09-27,PayPal,1
C0821,Brian Schultz,41,Female,Wardmouth,O00821,Backpack,Accessories,3,725.08,2175.24,2025-04-09,Credit Card,2
C0822,Mr. Raymond Walker,59,Female,Juliafurt,O00822,Coffee Maker,Home Appliances,4,3500.17,14000.68,2024-04-30,Debit Card,4
C0823,Steve Farley,34,Male,East Anthony,O00823,Watch,Accessories,4,559.95,2239.8,2025-08-10,PayPal,5
C0824,Joshua Rios,31,Female,Elizabethburgh,O00824,Watch,Accessories,2,3562.95,7125.9,2024-08-11,UPI,3
C0825,Cameron Braun,26,Male,Port Michael,O00825,Jeans,Clothing,5,4621.88,23109.4,2026-01-25,UPI,2
C0826,Elaine Young,54,Male,West Gavin,O00826,T-Shirt,Clothing,3,2147.01,6441.03,2025-02-15,Credit Card,2
C0827,Benjamin Larson,64,Male,Smithchester,O00827,Backpack,Accessories,1,2984.77,2984.77,2024-07-18,UPI,1
C0828,Michelle Chen,55,Male,Gatesmouth,O00828,Book,Books,1,3266.39,3266.39,2026-01-16,Debit Card,2
C0829,James Cooley,23,Female,South Christopherstad,O00829,Book,Books,2,3216.82,6433.64,2025-02-02,PayPal,3
C0830,Barbara Burns,40,Male,North Shelly,O00830,Book,Books,4,3180.17,12720.68,2024-06-16,Credit Card,3
C0831,Jerry Santos,32,Female,North Melissa,O00831,Coffee Maker,Home Appliances,2,3358.32,6716.64,2024-03-29,Credit Card,2
C0832,Matthew West,18,Male,Derrickchester,O00832,Jeans,Clothing,4,4740.04,18960.16,2024-08-12,UPI,4
C0833,Jasmine Whitaker,18,Female,Jasonburgh,O00833,Smartphone,Electronics,3,438.7,1316.1,2024-03-30,Credit Card,4
C0834,Roy Bradley,26,Male,Martinezhaven,O00834,Headphones,Electronics,3,3627.5,10882.5,2025-05-28,Credit Card,2
C0835,Veronica Hutchinson,57,Female,Anthonybury,O00835,Jeans,Clothing,5,2877.47,14387.35,2024-12-30,Debit Card,1
C0836,Gabriella Cook,34,Male,Virginiamouth,O00836,Backpack,Accessories,3,3808.66,11425.98,2026-03-02,PayPal,3
C0837,Adam Richardson,45,Female,Alexandraville,O00837,Jeans,Clothing,1,4465.57,4465.57,2024-11-27,Debit Card,1
C0838,Jessica Klein,58,Female,Port Karenshire,O00838,Headphones,Electronics,2,4458.84,8917.68,2025-08-25,PayPal,4
C0839,Donna Carlson,20,Female,Jacksonton,O00839,Backpack,Accessories,3,170.5,511.5,2025-11-30,Credit Card,4
C0840,Donald Austin,50,Male,Alexborough,O00840,T-Shirt,Clothing,5,1001.55,5007.75,2024-09-07,Credit Card,1
C0841,Javier Stephenson,51,Female,Brittanyborough,O00841,Backpack,Accessories,5,323.34,1616.7,2025-07-25,UPI,4
C0842,Jessica Moore,50,Male,West Jacob,O00842,T-Shirt,Clothing,2,4117.51,8235.02,2024-07-18,PayPal,5
C0843,Brian Hayes,25,Female,Jonathantown,O00843,Coffee Maker,Home Appliances,4,4721.53,18886.12,2024-04-10,Credit Card,2
C0844,Debra Harvey,40,Female,Jeffreybury,O00844,Backpack,Accessories,4,1025.73,4102.92,2024-05-06,UPI,3
C0845,Daniel Black,32,Female,Luisview,O00845,Smartphone,Electronics,4,2675.55,10702.2,2025-07-26,PayPal,2
C0846,Autumn Carroll,26,Female,Jacquelineland,O00846,Book,Books,5,4373.49,21867.45,2024-10-30,PayPal,4
C0847,Steven Harvey,22,Male,Schwartzberg,O00847,T-Shirt,Clothing,4,543.17,2172.68,2024-08-25,Credit Card,3
C0848,Lynn Quinn,39,Male,North Jason,O00848,Sneakers,Footwear,5,1407.93,7039.65,2025-11-02,Debit Card,1
C0849,Sarah Terry,58,Male,South Samanthamouth,O00849,T-Shirt,Clothing,1,4945.71,4945.71,2024-07-13,PayPal,5
C0850,Taylor Whitehead,19,Female,Schwartzview,O00850,Jeans,Clothing,5,511.94,2559.7,2025-07-10,Debit Card,1
C0851,Matthew Morgan,23,Male,Melissafurt,O00851,Book,Books,5,4353.0,21765.0,2025-07-03,Credit Card,2
C0852,Bradley Knox,33,Male,South Justin,O00852,T-Shirt,Clothing,4,3556.68,14226.72,2024-04-07,UPI,2
C0853,Cynthia Ford,44,Male,South Victoriaside,O00853,Headphones,Electronics,3,3596.56,10789.68,2024-08-16,Debit Card,2
C0854,Beth Williams,21,Female,East Justinland,O00854,T-Shirt,Clothing,4,1242.93,4971.72,2024-04-22,Credit Card,1
C0855,Scott Garcia,49,Female,Jessehaven,O00855,Laptop,Electronics,2,652.61,1305.22,2024-09-26,PayPal,5
C0856,Mary Martinez,32,Male,Jillberg,O00856,Backpack,Accessories,5,3838.68,19193.4,2025-08-16,Debit Card,1
C0857,Robert Rice,23,Female,New Nancytown,O00857,Laptop,Electronics,1,4327.21,4327.21,2025-09-13,Credit Card,1
C0858,Jonathan Harris,33,Male,Erikaview,O00858,Jeans,Clothing,4,2771.21,11084.84,2024-07-26,UPI,2
C0859,Brian Johnson,51,Female,Shafferton,O00859,Smartphone,Electronics,3,2803.66,8410.98,2025-10-24,Credit Card,1
